image,xmin,ymin,xmax,ymax,label,score
converted_png/0380_02.png,473,390,1356,1913,1,3.878132104873657
converted_png/0380_04.png,996,704,2279,3210,1,4.442980766296387
converted_png/0380_04.png,147,2506,927,3349,1,4.442980766296387
converted_png/0380_05.png,2132,458,3327,3509,1,3.218296766281128
converted_png/0380_06.png,1273,275,1995,1913,1,3.012060165405273
converted_png/0380_07.png,145,454,1169,1855,1,4.656239986419678
converted_png/0382_00.png,1060,422,1995,2047,1,3.765697717666626
converted_png/0382_01.png,1767,800,3327,3381,1,3.952080965042114
converted_png/0382_01.png,2712,2293,3327,3210,1,3.952080965042114
converted_png/0382_02.png,441,618,2184,3232,1,4.948773384094238
converted_png/0382_03.png,145,383,1273,1855,1,4.989832401275635
converted_png/0382_04.png,265,217,1320,1772,1,4.079861164093018
converted_png/0382_04.png,124,1625,348,1829,1,4.079861164093018
converted_png/0382_05.png,528,320,2123,2869,1,4.457231044769287
converted_png/0382_06.png,190,437,2001,2944,1,4.227571964263916
converted_png/0382_06.png,346,3850,467,4095,1,4.227571964263916
converted_png/0382_08.png,836,435,1995,1996,1,5.1435065269470215
converted_png/0382_08.png,1793,1324,1995,1893,1,5.1435065269470215
converted_png/0382_09.png,1378,693,3327,3146,1,4.895162582397461
converted_png/0382_09.png,2834,2677,3327,3296,1,4.895162582397461
converted_png/0383_00.png,251,181,1689,3189,1,5.494098663330078
converted_png/0383_01.png,161,435,992,1989,1,5.261005401611328
converted_png/0384_00.png,712,396,1995,1970,1,6.013586521148682
converted_png/0384_01.png,1404,490,3327,3498,1,3.180928945541382
converted_png/0384_02.png,1144,650,3327,3370,1,4.569225311279297
converted_png/0384_03.png,774,499,1995,1906,1,4.017090320587158
converted_png/0384_03.png,1642,1657,1995,2034,1,4.017090320587158
converted_png/0385_02.png,710,949,2236,3466,1,4.727309226989746
converted_png/0385_02.png,173,3018,771,3573,1,4.727309226989746
converted_png/0385_03.png,332,390,665,614,1,4.34516716003418
converted_png/0385_03.png,644,582,1346,2175,1,4.34516716003418
converted_png/0385_03.png,176,1644,452,1983,1,4.34516716003418
converted_png/0386_03.png,138,608,1715,3104,1,4.200127124786377
converted_png/0386_03.png,303,2656,589,3050,1,4.200127124786377
converted_png/0387_00.png,78,723,541,1516,1,3.962488174438477
converted_png/0387_00.png,162,1945,1732,2456,1,3.962488174438477
converted_png/0387_04.png,1620,441,2559,2556,1,3.797258138656616
converted_png/0387_04.png,846,797,1073,1118,1,3.797258138656616
converted_png/0387_06.png,959,255,1220,748,1,3.243673801422119
converted_png/0387_06.png,1166,435,1889,1887,1,3.243673801422119
converted_png/0388_01.png,1083,352,3327,2752,1,3.2082557678222656
converted_png/0388_01.png,2452,2208,3327,3701,1,3.2082557678222656
converted_png/0388_03.png,628,211,1845,1657,1,3.103219747543335
converted_png/0388_03.png,1335,1458,1995,1868,1,3.103219747543335
converted_png/0388_04.png,550,211,1606,2124,1,4.002590179443359
converted_png/0388_04.png,1803,1554,1995,2252,1,4.002590179443359
converted_png/0388_06.png,1092,266,2608,2400,1,3.634047031402588
converted_png/0388_06.png,1040,2741,1845,3786,1,3.634047031402588
converted_png/0388_06.png,2756,3082,3327,3893,1,3.634047031402588
converted_png/0389_00.png,930,198,1995,1151,1,3.9497804641723633
converted_png/0389_00.png,1003,1273,1995,1842,1,3.9497804641723633
converted_png/0389_03.png,353,307,628,627,1,4.365928649902344
converted_png/0389_03.png,88,614,1127,2009,1,4.365928649902344
converted_png/0389_04.png,1360,650,3327,3157,1,5.624003410339356
converted_png/0389_05.png,1508,1696,2964,3146,1,3.710451602935791
converted_png/0389_06.png,826,396,1995,2073,1,5.780200958251953
converted_png/0389_06.png,1704,1657,1995,1868,1,5.780200958251953
converted_png/0389_07.png,459,917,1932,3157,1,5.082359790802002
converted_png/0390_00.png,1252,326,1995,1829,1,3.4340648651123047
converted_png/0390_01.png,1613,433,2559,2582,1,3.410876989364624
converted_png/0390_03.png,966,319,1995,1721,1,4.331542491912842
converted_png/0390_04.png,1200,339,1889,1893,1,3.2443203926086426
converted_png/0390_07.png,1715,554,3327,3168,1,3.334928035736084
converted_png/0390_07.png,3042,3392,3327,3776,1,3.334928035736084
converted_png/0391_01.png,251,384,927,2432,1,4.107397556304932
converted_png/0391_01.png,1031,1034,1923,3381,1,4.107397556304932
converted_png/0391_01.png,364,3029,580,3285,1,4.107397556304932
converted_png/0391_02.png,277,693,554,1077,1,4.4847731590271
converted_png/0391_02.png,771,960,2357,3434,1,4.4847731590271
converted_png/0391_02.png,233,3072,719,3669,1,4.4847731590271
converted_png/0391_03.png,114,435,1361,2137,1,3.482777833938598
converted_png/0391_05.png,145,217,1164,1983,1,3.9804277420043945
converted_png/0391_05.png,93,1426,327,1887,1,3.9804277420043945
converted_png/0392_00.png,587,390,1840,2066,1,4.339241981506348
converted_png/0392_00.png,1777,1695,1995,2143,1,4.339241981506348
converted_png/0392_02.png,831,236,1574,876,1,3.301469564437866
converted_png/0392_02.png,1621,428,1995,953,1,3.301469564437866
converted_png/0392_02.png,753,1138,1445,1983,1,3.301469564437866
converted_png/0392_02.png,1637,1503,1995,1906,1,3.301469564437866
converted_png/0392_03.png,987,640,3033,3466,1,4.336490154266357
converted_png/0392_03.png,3120,1802,3327,1973,1,4.336490154266357
converted_png/0392_03.png,2964,2997,3327,3722,1,4.336490154266357
converted_png/0393_00.png,1975,480,3327,3402,1,3.3907268047332764
converted_png/0393_01.png,1932,533,3327,3050,1,5.181892395019531
converted_png/0393_02.png,1252,121,1995,1522,1,3.898721694946289
converted_png/0393_02.png,951,351,1211,671,1,3.898721694946289
converted_png/0393_03.png,1096,313,1995,1727,1,5.251488208770752
converted_png/0394_00.png,1600,249,1995,646,1,3.492115974426269
converted_png/0394_00.png,774,454,1559,1676,1,3.492115974426269
converted_png/0394_00.png,213,2053,1159,2456,1,3.492115974426269
converted_png/0395_05.png,1250,518,1889,2456,1,3.852603435516357
converted_png/0395_06.png,1620,312,2559,2964,1,3.2067694664001465
converted_png/0395_06.png,1320,883,1453,1057,1,3.2067694664001465
converted_png/0396_01.png,857,377,1995,2028,1,3.763934850692749
converted_png/0396_01.png,1860,1042,1995,1183,1,3.763934850692749
converted_png/0396_03.png,1923,693,3327,3434,1,3.3534955978393555
converted_png/0396_03.png,3111,3413,3327,3669,1,3.3534955978393555
converted_png/0396_05.png,1586,384,3327,3296,1,3.28115177154541
converted_png/0396_05.png,2929,1429,3327,2037,1,3.28115177154541
converted_png/0396_07.png,1096,460,1995,2079,1,3.7211878299713135
converted_png/0397_00.png,1013,473,1995,2226,1,3.1531524658203125
converted_png/0397_01.png,987,537,1995,2021,1,4.412721157073975
converted_png/0397_03.png,1672,1920,2504,3381,1,5.434349536895752
converted_png/0397_03.png,3085,3146,3327,3402,1,5.434349536895752
converted_png/0399_00.png,1286,216,2559,1646,1,3.73504638671875
converted_png/0399_00.png,1640,2166,2559,2808,1,3.73504638671875
converted_png/0399_02.png,1048,153,1889,998,1,3.6174049377441406
converted_png/0399_02.png,1087,1266,1889,2053,1,3.6174049377441406
converted_png/0400_00.png,2686,1077,3327,2474,1,3.232057571411133
converted_png/0400_00.png,1230,1418,3327,3605,1,3.232057571411133
converted_png/0400_01.png,1606,492,1995,2149,1,4.054118633270264
converted_png/0400_01.png,717,563,1289,1254,1,4.054118633270264
converted_png/0400_01.png,790,1394,1211,1983,1,4.054118633270264
converted_png/0400_02.png,88,531,738,1311,1,3.6129560470581055
converted_png/0400_02.png,925,1132,1491,1932,1,3.6129560470581055
converted_png/0400_02.png,1445,1407,1995,2456,1,3.6129560470581055
converted_png/0400_03.png,1673,403,1824,646,1,4.610376358032227
converted_png/0400_03.png,753,518,1242,1318,1,4.610376358032227
converted_png/0400_03.png,1060,1970,1881,2456,1,4.610376358032227
converted_png/0400_05.png,1230,533,2461,3210,1,3.238356828689575
converted_png/0400_05.png,286,2474,1100,3253,1,3.238356828689575
converted_png/0400_06.png,1568,1909,2608,3210,1,3.825441598892212
converted_png/0400_06.png,2461,3445,3050,4095,1,3.825441598892212
converted_png/0400_07.png,597,396,1699,2085,1,3.785252332687378
converted_png/0400_07.png,1663,1759,1995,2124,1,3.785252332687378
converted_png/0400_08.png,1005,682,2296,3498,1,3.079419136047364
converted_png/0400_08.png,2764,2496,3327,3637,1,3.079419136047364
converted_png/0401_03.png,1109,437,2513,3402,1,4.481743335723877
converted_png/0401_03.png,2773,2464,3327,3498,1,4.481743335723877
converted_png/0401_04.png,816,307,1886,1804,1,3.5168938636779785
converted_png/0401_05.png,654,262,1517,2047,1,3.958868980407715
converted_png/0401_05.png,1730,1586,1995,2034,1,3.958868980407715
converted_png/0401_07.png,1404,490,3327,3264,1,3.907546281814575
converted_png/0402_01.png,2080,576,3327,3168,1,3.1537017822265625
converted_png/0402_02.png,1837,608,3327,3061,1,5.117444038391113
converted_png/0402_03.png,1096,345,1995,1868,1,4.348559379577637
converted_png/0403_00.png,618,524,1315,1823,1,3.998159408569336
converted_png/0403_03.png,317,511,1481,1983,1,5.591044902801514
converted_png/0403_03.png,114,1433,514,1849,1,5.591044902801514
converted_png/0403_04.png,1178,650,2444,3018,1,4.198460578918457
converted_png/0403_04.png,2574,1834,3327,3125,1,4.198460578918457
converted_png/0403_05.png,598,1066,2496,3328,1,4.729987144470215
converted_png/0403_05.png,233,2666,736,3306,1,4.729987144470215
converted_png/0403_06.png,764,255,1855,1970,1,4.823034763336182
converted_png/0403_06.png,1590,1375,1995,1829,1,4.823034763336182
converted_png/0404_00.png,124,281,1335,1721,1,3.1948037147521973
converted_png/0404_01.png,1196,725,2530,3573,1,4.0137434005737305
converted_png/0404_01.png,407,2741,832,3338,1,4.0137434005737305
converted_png/0404_02.png,686,537,1512,2188,1,4.203184127807617
converted_png/0404_02.png,327,1682,462,1804,1,4.203184127807617
converted_png/0404_03.png,2045,458,3327,3178,1,6.049149036407471
converted_png/0404_04.png,1018,556,1995,1989,1,8.839509963989258
converted_png/0404_06.png,1802,960,3327,3370,1,9.833904266357422
converted_png/0404_07.png,1226,364,1995,1913,1,5.944638729095459
converted_png/0405_00.png,303,501,2010,2837,1,3.5266895294189453
converted_png/0405_00.png,338,2816,493,3040,1,3.5266895294189453
converted_png/0405_00.png,277,3456,485,4095,1,3.5266895294189453
converted_png/0405_01.png,343,351,1205,1772,1,3.96602725982666
converted_png/0405_01.png,181,1286,467,1810,1,3.96602725982666
converted_png/0405_03.png,93,294,998,1887,1,3.85059118270874
converted_png/0406_02.png,173,1205,2210,2912,1,3.506676435470581
converted_png/0406_02.png,233,2304,840,3061,1,3.506676435470581
converted_png/0406_02.png,1118,3541,2019,4095,1,3.506676435470581
converted_png/0406_02.png,2383,3829,2946,4095,1,3.506676435470581
converted_png/0406_03.png,806,394,1638,1376,1,4.859135150909424
converted_png/0406_03.png,233,661,572,1461,1,4.859135150909424
converted_png/0406_03.png,987,1557,1785,2869,1,4.859135150909424
converted_png/0406_03.png,1118,3424,3050,4095,1,4.859135150909424
converted_png/0407_02.png,650,2453,1048,2666,1,4.992461681365967
converted_png/0407_03.png,181,140,1367,1721,1,4.836041927337647
converted_png/0408_00.png,2721,234,3327,1472,1,5.90015983581543
converted_png/0408_00.png,364,469,572,1141,1,5.90015983581543
converted_png/0408_00.png,1715,682,2600,2538,1,5.90015983581543
converted_png/0408_00.png,1126,1397,1369,1973,1,5.90015983581543
converted_png/0408_00.png,2842,3136,2981,3520,1,5.90015983581543
converted_png/0408_00.png,320,3189,1923,4095,1,5.90015983581543
converted_png/0408_03.png,88,287,1195,2041,1,3.570767402648926
converted_png/0408_03.png,202,946,431,1196,1,3.570767402648926
converted_png/0408_05.png,1542,906,3327,3082,1,3.384458303451538
converted_png/0408_05.png,2894,2752,3327,3253,1,3.384458303451538
converted_png/0408_05.png,2001,3466,2418,3701,1,3.384458303451538
converted_png/0408_05.png,710,3488,1317,4095,1,3.384458303451538
converted_png/0408_07.png,972,159,1995,1510,1,4.599548816680908
converted_png/0408_07.png,218,607,395,767,1,4.599548816680908
converted_png/0408_07.png,1621,1893,1995,2329,1,4.599548816680908
converted_png/0408_07.png,634,2053,1112,2456,1,4.599548816680908
converted_png/0409_00.png,2374,1578,3172,3178,1,5.969590663909912
converted_png/0409_00.png,303,3360,3042,4095,1,5.969590663909912
converted_png/0409_01.png,1424,953,1902,1919,1,7.207851886749268
converted_png/0409_01.png,176,1977,1824,2456,1,7.207851886749268
converted_png/0409_02.png,2383,1920,3172,3552,1,6.789375305175781
converted_png/0409_02.png,364,3434,2470,4095,1,6.789375305175781
converted_png/0409_03.png,1486,281,1995,882,1,6.784998416900635
converted_png/0409_03.png,1424,1151,1902,2130,1,6.784998416900635
converted_png/0409_03.png,192,2021,1533,2456,1,6.784998416900635
converted_png/0410_00.png,202,524,1200,1836,1,4.084900856018066
converted_png/0410_01.png,83,294,1070,1849,1,4.031527042388916
converted_png/0410_02.png,312,917,1984,3221,1,4.336524963378906
converted_png/0410_05.png,1185,582,1995,2309,1,5.280521392822266
converted_png/0410_06.png,1283,332,1995,2060,1,3.562807321548462
converted_png/0410_06.png,1637,2226,1995,2456,1,3.562807321548462
converted_png/0410_07.png,2175,533,3327,3562,1,3.6685149669647217
converted_png/0410_07.png,2764,3744,3327,4095,1,3.6685149669647217
converted_png/0410_08.png,1828,1002,3327,4095,1,4.615385055541992
converted_png/0410_08.png,1421,1109,1698,1280,1,4.615385055541992
converted_png/0412_00.png,992,492,1995,1887,1,5.152318477630615
converted_png/0412_01.png,233,3146,528,3658,1,3.173255443572998
converted_png/0412_03.png,1138,159,1995,1695,1,3.888872623443604
converted_png/0412_04.png,1638,704,3327,3157,1,5.6354804039001465
converted_png/0412_05.png,1932,245,3327,2890,1,3.418119192123413
converted_png/0413_00.png,2036,757,3327,3840,1,5.78983736038208
converted_png/0413_01.png,1283,422,1995,2265,1,6.417513847351074
converted_png/0413_03.png,1923,874,3327,3680,1,6.819408416748047
converted_png/0413_07.png,1169,287,1995,1906,1,7.322174072265625
converted_png/0414_02.png,1200,358,1889,1957,1,3.7389132976531982
converted_png/0414_03.png,1283,345,1995,2034,1,3.5405993461608887
converted_png/0414_04.png,1620,502,2559,2565,1,4.281308174133301
converted_png/0414_04.png,1100,875,1246,1066,1,4.281308174133301
converted_png/0414_05.png,138,213,1438,3178,1,4.3727707862854
converted_png/0414_07.png,2097,352,3327,3445,1,4.299639225006104
converted_png/0415_00.png,1257,339,1995,1298,1,3.201099872589112
converted_png/0415_00.png,202,2009,1793,2456,1,3.201099872589112
converted_png/0415_01.png,1854,320,3050,3125,1,3.9281392097473145
converted_png/0415_01.png,598,3424,2071,4095,1,3.9281392097473145
converted_png/0415_01.png,2184,3914,2643,4095,1,3.9281392097473145
converted_png/0415_02.png,2062,853,3180,2186,1,3.509308099746704
converted_png/0415_02.png,294,2837,2998,4095,1,3.509308099746704
converted_png/0415_03.png,1112,204,1840,1900,1,3.096885204315185
converted_png/0415_03.png,639,2085,1772,2456,1,3.096885204315185
converted_png/0415_03.png,389,2335,576,2456,1,3.096885204315185
converted_png/0415_05.png,2166,586,3163,2176,1,3.539716958999634
converted_png/0415_05.png,1646,1408,1897,1664,1,3.539716958999634
converted_png/0415_05.png,1438,2432,1612,2720,1,3.539716958999634
converted_png/0415_05.png,286,2890,2808,4095,1,3.539716958999634
converted_png/0415_06.png,270,390,1221,1721,1,4.00980806350708
converted_png/0415_06.png,93,1362,431,1689,1,4.00980806350708
converted_png/0415_08.png,1091,223,1871,1887,1,4.565774440765381
converted_png/0415_08.png,649,2073,1221,2456,1,4.565774440765381
converted_png/0415_08.png,374,2309,524,2456,1,4.565774440765381
converted_png/0415_09.png,161,377,1190,1606,1,3.834797143936157
converted_png/0415_14.png,156,661,2010,3221,1,3.3763649463653564
converted_png/0416_01.png,216,821,2435,3168,1,5.90964412689209
converted_png/0416_01.png,346,3082,684,3317,1,5.90964412689209
converted_png/0416_03.png,332,447,1460,1868,1,5.499505996704102
converted_png/0417_02.png,1880,1216,3327,2560,1,3.041248083114624
converted_png/0417_02.png,346,3285,2799,4095,1,3.041248083114624
converted_png/0417_04.png,1247,198,1995,1292,1,5.033735275268555
converted_png/0417_04.png,1096,1330,1569,2105,1,5.033735275268555
converted_png/0417_04.png,291,2021,1684,2456,1,5.033735275268555
converted_png/0417_05.png,93,620,1070,1836,1,3.4945857524871826
converted_png/0417_06.png,355,3178,476,3317,1,4.411803722381592
converted_png/0417_07.png,2790,245,3327,1845,1,6.532022953033447
converted_png/0417_07.png,2010,1632,2435,1994,1,6.532022953033447
converted_png/0417_07.png,1724,2229,2773,3509,1,6.532022953033447
converted_png/0417_07.png,372,3157,2747,4095,1,6.532022953033447
converted_png/0418_00.png,176,371,1148,1849,1,4.516844272613525
converted_png/0418_02.png,225,618,1975,3114,1,4.963943004608154
converted_png/0419_03.png,208,565,1646,3104,1,3.345876216888428
converted_png/0420_01.png,1577,554,3327,3082,1,5.226066589355469
converted_png/0420_04.png,2123,565,3327,3392,1,3.8674628734588623
converted_png/0420_05.png,1195,390,1995,1855,1,3.393346071243286
converted_png/0420_06.png,966,179,1995,1906,1,5.120487213134766
converted_png/0421_00.png,847,524,1995,1989,1,5.165982723236084
converted_png/0421_01.png,1421,917,3076,3114,1,5.770377159118652
converted_png/0421_01.png,2756,2730,3327,3402,1,5.770377159118652
converted_png/0421_02.png,1133,390,1995,1759,1,3.5627896785736084
converted_png/0421_03.png,171,460,1034,1842,1,3.649979114532471
converted_png/0421_04.png,176,633,1211,1970,1,4.795247077941895
converted_png/0421_05.png,1889,597,3327,3328,1,3.104278564453125
converted_png/0421_07.png,182,373,1776,3072,1,3.023442029953003
converted_png/0422_00.png,1941,213,3327,3530,1,3.3613173961639404
